image_path,image_shape,Nose,LEye,REye,LEar,REar,LShoulder,RShoulder,LElbow,RElbow,LWrist,RWrist,LHip,RHip,LKnee,RKnee,LAnkle,RAnkle,y
tree/File10.jpg,"(372, 236)","(131.1105194091797, 99.17437744140625)","(138.06678771972656, 92.21812438964844)","(124.1542739868164, 92.21812438964844)","(147.34178161621094, 96.85562133789062)","(114.87928009033203, 92.21812438964844)","(147.34178161621094, 124.68062591552734)","(107.92302703857422, 120.04312133789062)","(163.5730438232422, 80.62437438964844)","(98.64803314208984, 78.30562591552734)","(140.3855438232422, 45.84312438964844)","(126.47303009033203, 43.524375915527344)","(131.1105194091797, 203.51812744140625)","(103.28553009033203, 196.56187438964844)","(124.1542739868164, 268.4431457519531)","(63.86678695678711, 210.47438049316406)","(117.19803619384766, 338.005615234375)","(107.92302703857422, 259.16815185546875)",3
tree/00000146.jpg,"(1067, 1600)","(536.9730834960938, 388.6841735839844)","(548.945068359375, 370.7261962890625)","(519.01513671875, 370.7261962890625)","(554.9310913085938, 376.7121887207031)","(495.0711669921875, 376.7121887207031)","(566.903076171875, 436.5721130371094)","(477.1131591796875, 436.5721130371094)","(584.8610229492188, 316.85223388671875)","(453.169189453125, 316.85223388671875)","(536.9730834960938, 221.07632446289062)","(507.0431213378906, 227.0623016357422)","(477.1131591796875, 646.0818481445312)","(542.9591064453125, 646.0818481445312)","(495.0711669921875, 831.647705078125)","(692.6089477539062, 735.8717651367188)","(513.0291137695312, 1005.241455078125)","(560.9170532226562, 747.84375)",3
tree/00000198.jpg,"(900, 588)","(389.39923095703125, 395.6814880371094)","(398.4544677734375, 391.15386962890625)","(380.343994140625, 386.6262512207031)","(412.03729248046875, 404.7367248535156)","(366.7611083984375, 395.6814880371094)","(421.092529296875, 454.5405578613281)","(353.17828369140625, 445.48529052734375)","(452.785888671875, 373.04339599609375)","(330.5401611328125, 368.5157775878906)","(416.56494140625, 300.6014709472656)","(366.7611083984375, 296.0738525390625)","(402.9820556640625, 613.0072021484375)","(348.650634765625, 608.4796142578125)","(389.39923095703125, 739.7805786132812)","(239.98776245117188, 662.8110961914062)","(375.81634521484375, 866.5538940429688)","(357.70587158203125, 676.3939208984375)",3
tree/File42.jpg,"(750, 500)","(243.94859313964844, 74.13186645507812)","(257.9923400878906, 64.76937103271484)","(234.58607482910156, 64.76937103271484)","(276.71734619140625, 74.13186645507812)","(215.86106872558594, 74.13186645507812)","(309.486083984375, 163.0756378173828)","(183.0923309326172, 163.0756378173828)","(328.2110900878906, 270.744384765625)","(164.36732482910156, 275.4256591796875)","(262.673583984375, 214.5693817138672)","(234.58607482910156, 209.8881378173828)","(276.71734619140625, 364.369384765625)","(197.13609313964844, 364.369384765625)","(253.3110809326172, 532.8944091796875)","(112.87358856201172, 518.8506469726562)","(229.9048309326172, 687.3756103515625)","(243.94859313964844, 443.9506530761719)",3
tree/00000073.jpg,"(3648, 5472)","(2768.75732421875, 1000.345703125)","(2814.3447265625, 954.7582397460938)","(2700.3759765625, 954.7582397460938)","(2905.519775390625, 1000.345703125)","(2631.994873046875, 1000.345703125)","(2973.901123046875, 1228.283203125)","(2563.613525390625, 1228.283203125)","(2996.694580078125, 772.4081420898438)","(2563.613525390625, 795.201904296875)","(2814.3447265625, 430.5018615722656)","(2700.3759765625, 453.2956237792969)","(2837.138427734375, 2048.858154296875)","(2540.81982421875, 1980.4769287109375)","(2723.169921875, 2709.876953125)","(2016.5634765625, 2322.383056640625)","(2609.201171875, 3302.513916015625)","(2609.201171875, 2367.970703125)",3
tree/00000122.jpg,"(681, 1024)","(212.1743927001953, 211.83819580078125)","(223.75914001464844, 204.11502075195312)","(208.3128204345703, 204.11502075195312)","(243.0670623779297, 211.83819580078125)","(196.7280731201172, 211.83819580078125)","(258.513427734375, 254.31558227539062)","(192.8665008544922, 254.31558227539062)","(304.8523864746094, 196.39187622070312)","(150.3891143798828, 200.25344848632812)","(328.0218811035156, 138.4681396484375)","(127.21961212158203, 150.05288696289062)","(239.2054901123047, 381.7478332519531)","(192.8665008544922, 377.8862609863281)","(231.48231506347656, 486.0105285644531)","(111.77327728271484, 424.2252197265625)","(219.89756774902344, 578.6884155273438)","(200.5896759033203, 428.0868225097656)",3
tree/00000122.jpg,"(681, 1024)","(805.3889770507812, 156.52500915527344)","(818.1389770507812, 148.02500915527344)","(796.8889770507812, 148.02500915527344)","(826.6389770507812, 152.27500915527344)","(779.8889770507812, 152.27500915527344)","(839.3889770507812, 194.77500915527344)","(762.8889770507812, 190.52500915527344)","(890.3889770507812, 139.52500915527344)","(711.8889770507812, 131.02499389648438)","(928.6389770507812, 75.77499389648438)","(682.1389770507812, 63.025001525878906)","(822.3889770507812, 347.7750244140625)","(762.8889770507812, 339.2750244140625)","(805.3889770507812, 466.7750244140625)","(686.3889770507812, 411.5250244140625)","(784.1389770507812, 577.2749633789062)","(779.8889770507812, 394.5250244140625)",3
tree/00000152.jpg,"(581, 740)","(278.0350646972656, 158.7788848876953)","(281.0169982910156, 149.8330535888672)","(269.0892028808594, 152.8149871826172)","(289.96282958984375, 155.79693603515625)","(257.16143798828125, 158.7788848876953)","(298.9086608886719, 185.61639404296875)","(248.21559143066406, 191.58029174804688)","(340.6558837890625, 149.8330535888672)","(203.4864044189453, 158.7788848876953)","(370.475341796875, 111.06776428222656)","(167.70306396484375, 117.03164672851562)","(286.9808654785156, 295.9483947753906)","(251.19752502441406, 289.9844970703125)","(275.0531005859375, 370.4970397949219)","(179.63084411621094, 310.8581237792969)","(257.16143798828125, 451.0095520019531)","(254.1794891357422, 322.7859191894531)",3
tree/00000188.jpg,"(1024, 731)","(415.64959716796875, 332.86724853515625)","(430.62091064453125, 317.89593505859375)","(405.668701171875, 322.8863525390625)","(450.58270263671875, 322.8863525390625)","(385.70684814453125, 327.8768310546875)","(475.53497314453125, 402.73358154296875)","(360.754638671875, 407.7240295410156)","(500.48724365234375, 492.56170654296875)","(330.81195068359375, 497.5521240234375)","(430.62091064453125, 437.666748046875)","(400.67822265625, 442.65716552734375)","(435.61138916015625, 612.3324584960938)","(360.754638671875, 592.3706665039062)","(410.65911865234375, 752.0650634765625)","(240.9838104248047, 657.2465209960938)","(395.68780517578125, 886.8071899414062)","(375.72601318359375, 667.2274169921875)",3
tree/00000185.jpg,"(450, 600)","(296.77520751953125, 108.86312866210938)","(302.3877258300781, 103.2506332397461)","(291.1627197265625, 103.2506332397461)","(313.61273193359375, 108.86312866210938)","(285.55023193359375, 108.86312866210938)","(324.83770751953125, 145.34437561035156)","(277.1314697265625, 128.5068817138672)","(313.61273193359375, 181.8256378173828)","(271.51898193359375, 77.99436950683594)","(279.9377136230469, 226.7256317138672)","(271.51898193359375, 35.9006233215332)","(316.4189758300781, 215.50062561035156)","(285.55023193359375, 218.306884765625)","(341.67523193359375, 288.463134765625)","(293.9689636230469, 299.6881408691406)","(288.3564758300781, 246.369384765625)","(302.3877258300781, 378.26312255859375)",3
tree/00000103.jpg,"(4272, 2848)","(1446.74169921875, 1044.338623046875)","(1491.48095703125, 999.5996704101562)","(1379.633056640625, 999.5996704101562)","(1580.958984375, 1066.708251953125)","(1290.155029296875, 1066.708251953125)","(1670.43701171875, 1424.620849609375)","(1200.6767578125, 1446.9903564453125)","(1849.393310546875, 1827.2725830078125)","(1111.19873046875, 1872.0115966796875)","(1558.58935546875, 1603.5771484375)","(1424.3720703125, 1581.2076416015625)","(1603.32861328125, 2207.5546875)","(1267.785400390625, 2162.815673828125)","(1469.111328125, 2923.380126953125)","(708.5470581054688, 2587.837158203125)","(1379.633056640625, 3549.726806640625)","(1290.155029296875, 2587.837158203125)",3
tree/File81.jpg,"(900, 600)","(280.62896728515625, 229.5068817138672)","(291.866455078125, 218.26937866210938)","(269.3914794921875, 218.26937866210938)","(308.72271728515625, 223.8881378173828)","(252.53518676757812, 223.8881378173828)","(331.19769287109375, 280.0756530761719)","(224.44143676757812, 291.3131408691406)","(364.91021728515625, 167.70062255859375)","(190.72894287109375, 167.70062255859375)","(297.4852294921875, 89.03811645507812)","(263.772705078125, 94.65686798095703)","(325.5789794921875, 493.588134765625)","(246.91644287109375, 510.44439697265625)","(460.4289855957031, 583.4881591796875)","(263.772705078125, 673.3881225585938)","(303.10394287109375, 577.869384765625)","(286.24774169921875, 825.0943603515625)",3
tree/00000088.jpg,"(1067, 1600)","(843.021240234375, 138.9462432861328)","(863.0087280273438, 118.95874786376953)","(829.6962280273438, 118.95874786376953)","(896.3212280273438, 138.9462432861328)","(809.708740234375, 138.9462432861328)","(936.2962036132812, 258.87127685546875)","(769.7337646484375, 258.87127685546875)","(996.2587280273438, 385.4587707519531)","(716.4337768554688, 372.1337890625)","(896.3212280273438, 338.8212890625)","(836.3587036132812, 332.1587829589844)","(889.6587524414062, 505.3837585449219)","(783.0587768554688, 492.0587463378906)","(849.6837768554688, 725.2462768554688)","(603.1712646484375, 638.6337280273438)","(816.3712768554688, 938.4462280273438)","(803.0462036132812, 611.9837646484375)",3
tree/00000135.jpg,"(800, 533)","(201.07858276367188, 162.38970947265625)","(201.07858276367188, 144.35812377929688)","(196.57064819335938, 148.8660125732422)","(160.50750732421875, 658.2584228515625)","(165.015380859375, 144.35812377929688)","(146.98379516601562, 202.96080017089844)","(151.49169921875, 207.4687042236328)","(201.07858276367188, 275.0871887207031)","(205.58645629882812, 284.1029968261719)","(273.2049560546875, 279.5950927734375)","(286.7286376953125, 284.1029968261719)","(142.4759063720703, 374.26092529296875)","(133.46011352539062, 378.7688293457031)","(205.58645629882812, 428.355712890625)","(155.9995880126953, 514.0057373046875)","(146.98379516601562, 644.7347412109375)","(146.98379516601562, 653.75048828125)",3
tree/00000135.jpg,"(800, 533)","(368.66937255859375, 315.9134521484375)","(379.16363525390625, 312.41534423828125)","(358.17510986328125, 305.419189453125)","(396.6540222167969, 329.90576171875)","(361.6731872558594, 308.91729736328125)","(393.15594482421875, 361.3885498046875)","(368.66937255859375, 361.3885498046875)","(354.677001953125, 319.4115295410156)","(333.68853759765625, 333.40386962890625)","(316.1981201171875, 270.4383544921875)","(302.20574951171875, 287.92877197265625)","(414.14447021484375, 497.8138122558594)","(389.6578369140625, 494.3157043457031)","(410.6463623046875, 581.7677612304688)","(365.1712646484375, 522.3003540039062)","(403.65020751953125, 658.7256469726562)","(410.6463623046875, 637.7371215820312)",3
tree/00000081.jpg,"(848, 566)","(270.25482177734375, 232.0956268310547)","(280.84234619140625, 216.21437072753906)","(259.66729736328125, 221.5081329345703)","(291.4298095703125, 226.8018798828125)","(238.4923095703125, 226.8018798828125)","(302.017333984375, 274.4456481933594)","(222.61105346679688, 274.4456481933594)","(323.19232177734375, 168.57061767578125)","(217.3173065185547, 168.57061767578125)","(280.84234619140625, 83.87062072753906)","(249.07980346679688, 83.87062072753906)","(317.8985595703125, 459.7269287109375)","(249.07980346679688, 470.3144226074219)","(434.3611145019531, 544.4269409179688)","(264.9610595703125, 613.2456665039062)","(296.72357177734375, 555.014404296875)","(275.548583984375, 761.4706420898438)",3
tree/00000156.jpg,"(4032, 3024)","(1184.01513671875, 791.3256225585938)","(1461.4775390625, 2456.100341796875)","(1438.355712890625, 814.447509765625)","(1160.89306640625, 860.6912231445312)","(1415.23388671875, 860.6912231445312)","(999.0400390625, 1184.3974609375)","(1507.72119140625, 1184.3974609375)","(721.5775756835938, 1577.4693603515625)","(1646.4525146484375, 1577.4693603515625)","(1068.40576171875, 1716.2005615234375)","(1368.989990234375, 1716.2005615234375)","(1114.6494140625, 2109.272216796875)","(1461.4775390625, 2086.150390625)","(1276.50244140625, 2895.416015625)","(2108.889892578125, 2432.978515625)","(1392.11181640625, 3565.9501953125)","(1461.4775390625, 2502.34423828125)",3
tree/00000115.jpg,"(424, 283)","(151.53646850585938, 108.45478057861328)","(153.85177612304688, 103.82414245605469)","(144.5904998779297, 103.82414245605469)","(156.16709899902344, 108.45478057861328)","(133.01388549804688, 108.45478057861328)","(165.42837524414062, 138.553955078125)","(121.43728637695312, 136.2386474609375)","(186.26626586914062, 94.56285095214844)","(105.23004150390625, 96.87816619873047)","(153.85177612304688, 73.72496032714844)","(135.32920837402344, 73.72496032714844)","(156.16709899902344, 217.27487182617188)","(126.06793212890625, 212.6442413330078)","(144.5904998779297, 293.68048095703125)","(77.44619750976562, 249.6893768310547)","(137.64453125, 356.1941223144531)","(133.01388549804688, 268.2119445800781)",3
tree/File84.jpg,"(1080, 1920)","(1080.921875, 147.38812255859375)","(1101.153076171875, 127.15686798095703)","(1060.690673828125, 127.15686798095703)","(1121.3843994140625, 140.6443634033203)","(1040.4593505859375, 140.6443634033203)","(1161.846923828125, 248.5443878173828)","(999.9968872070312, 255.2881317138672)","(1229.284423828125, 356.44439697265625)","(939.3031616210938, 356.44439697265625)","(1114.640625, 356.44439697265625)","(1053.9468994140625, 349.7006530761719)","(1141.6156005859375, 498.0631408691406)","(1040.4593505859375, 504.806884765625)","(1310.2093505859375, 659.9131469726562)","(1060.690673828125, 734.0944213867188)","(1114.640625, 632.9381713867188)","(1101.153076171875, 922.9193725585938)",3
tree/00000133.jpg,"(1300, 957)","(479.6269226074219, 250.56935119628906)","(503.9831848144531, 234.3318634033203)","(463.3894348144531, 234.3318634033203)","(536.4581909179688, 258.6881103515625)","(439.0331726074219, 250.56935119628906)","(568.9331665039062, 347.994384765625)","(406.55816650390625, 347.994384765625)","(650.1206665039062, 169.38186645507812)","(301.0144348144531, 193.7381134033203)","(520.2206420898438, 128.78811645507812)","(439.0331726074219, 128.78811645507812)","(503.9831848144531, 688.9818725585938)","(390.3206787109375, 664.6256713867188)","(471.5081481933594, 940.6632080078125)","(195.4706573486328, 794.525634765625)","(430.9143981933594, 1192.34423828125)","(398.4394226074219, 883.8319702148438)",3
tree/00000094.jpg,"(550, 550)","(220.16354370117188, 157.1398468017578)","(216.81973266601562, 150.4522247314453)","(210.13211059570312, 163.8274688720703)","(183.3816375732422, 314.2989501953125)","(206.78829956054688, 183.8903350830078)","(260.2892761230469, 173.85890197753906)","(223.50735473632812, 224.0160369873047)","(253.6016387939453, 110.32649230957031)","(223.50735473632812, 280.86083984375)","(210.13211059570312, 83.57601928710938)","(180.03782653808594, 310.95513916015625)","(297.0711975097656, 300.9237060546875)","(256.94549560546875, 304.26751708984375)","(290.3835754394531, 394.5503845214844)","(186.72544860839844, 337.7055969238281)","(263.63311767578125, 481.4894104003906)","(263.63311767578125, 337.7055969238281)",3
